id,yhat
8070857,1.163975165
14158205,1.152958473
15964299,1.137545572
11452730,1.116241882
15836428,1.019864269
15924483,1.014720649
14639866,0.998248664
15820912,0.891900956
4225988,0.86064748
13487876,0.819171992
14737388,0.803915186
7954352,0.785080573
4836413,0.774847367
14493322,0.762818288
14751097,0.748778313
10228276,0.742177276
14811022,0.733121243
4516877,0.725296736
15795616,0.709389575
8294160,0.693497776
15837041,0.678925324
13861522,0.67590317
410454,0.674621284
14746328,0.658097897
8054010,0.6486221
14823020,0.632326586
13832395,0.615706828
15854124,0.610973433
8739439,0.603089463
14819295,0.597195147
4307119,0.589867044
8751412,0.576726384
14814277,0.576541506
13773178,0.575948236
3884350,0.573667367
9419268,0.571831972
11924055,0.569539728
11022558,0.566341981
6245080,0.56564243
13933094,0.565484009
15925030,0.557465567
13680870,0.554694974
15814025,0.550616383
14421070,0.544152478
3938700,0.54240415
227390,0.541864782
14742276,0.532791932
2605627,0.531652965
3274535,0.531488307
4238567,0.519893558
15974693,0.518788467
3531937,0.515007474
13581589,0.514685608
10649166,0.51399054
9268170,0.513332974
15805859,0.512704835
7531770,0.511665604
8086923,0.510227369
13855751,0.509255156
15810780,0.506261438
14726343,0.504772837
15389758,0.504342015
8214158,0.503373554
3935469,0.503027865
11962771,0.502894878
2970503,0.501698878
8599351,0.501084714
4103610,0.499496842
3158411,0.499346894
12729817,0.497937039
106526,0.496539427
13862960,0.495519472
9987347,0.494091684
13684353,0.493422175
15835200,0.492536209
6946887,0.491206674
13884492,0.491021752
8113920,0.489836129
4709900,0.486317712
12564290,0.486049071
12257761,0.485835813
16041259,0.484293106
11448032,0.48304669
10672273,0.482478834
15434869,0.481713804
13987330,0.480249262
13874136,0.478207495
12252654,0.476666811
15825914,0.476010636
4456262,0.475117005
13802267,0.473691748
13668331,0.473631388
4177126,0.473025842
10025421,0.472550584
4444116,0.472507863
14579529,0.470034705
13701649,0.469226541
13541269,0.467873587
13550101,0.466832444
13843249,0.465651667
10067272,0.465289369
14837803,0.463839944
10178902,0.462600706
15869482,0.461730384
12751545,0.460783698
13584103,0.458324549
15850595,0.457398413
13604643,0.457303948
14149478,0.456654062
13997475,0.4566182
4013441,0.455137375
13584065,0.455004206
15824071,0.454725226
12933350,0.454174807
8214190,0.454086434
15875938,0.45329599
13670271,0.453287453
15803520,0.452122659
14377217,0.451539448
13655990,0.451371479
10081461,0.450664412
13990632,0.450221043
13732145,0.449998263
10973567,0.449964035
233234,0.449597899
10181016,0.448968645
4417615,0.447588113
15792137,0.447205037
10313729,0.44676304
15357023,0.446744544
5821169,0.446254902
8073686,0.446147267
4891449,0.445822502
11071931,0.445579928
9009086,0.445065378
15903648,0.444557079
13688634,0.444554946
13466836,0.444508064
12980684,0.44351432
14776545,0.443496786
11195770,0.443357573
10672303,0.442756799
13877950,0.44232689
9031383,0.441803843
4510020,0.440766588
13829459,0.440500839
8064938,0.440179868
9168559,0.4399239
11184671,0.439669522
13845020,0.439198131
13610805,0.437902955
3928624,0.437701246
13859072,0.43705479
15819353,0.435986061
12934569,0.435794801
13044524,0.435422998
10565400,0.433478156
12612863,0.432982656
10668985,0.43246571
14721821,0.431905899
12009725,0.430581639
13752561,0.430531941
13835394,0.430192178
12038687,0.429855109
8693080,0.429491747
13733893,0.429342732
8783411,0.428950672
15868001,0.42890973
14791161,0.428804699
13999982,0.428178886
13591118,0.427801841
15918980,0.427674071
10710590,0.427132378
10920129,0.426737544
15889726,0.42628411
10579079,0.425898977
12892254,0.425705647
10343628,0.425403434
2152703,0.425013673
14772493,0.424627584
8736464,0.424212884
14742993,0.424158987
14749602,0.42392158
4059409,0.423761197
9165495,0.423522193
13996584,0.423222647
8823278,0.422821102
15941884,0.422324992
11989416,0.422135776
10520341,0.421899719
6948138,0.421475646
10387439,0.420945745
10470280,0.420902456
8070911,0.420142263
15954110,0.420049118
14007347,0.41965344
12763810,0.419273636
13174134,0.419249505
10992693,0.418858027
6975470,0.418521188
12006335,0.417837917
10858881,0.417306353
13539175,0.417166593
9781498,0.416821523
5101549,0.416645202
13886223,0.416593991
13496786,0.414957338
12948942,0.414344671
13870700,0.410394902
15818195,0.410068142
12055166,0.409879203
10129707,0.40947615
14788560,0.408070369
8767734,0.407698005
2919338,0.40643019
14053322,0.40589231
9810269,0.405504957
12825697,0.405386783
10213449,0.405037424
9540768,0.404635404
10231331,0.404617122
13760327,0.404494082
10035885,0.404422025
15879615,0.40438492
4122941,0.404369
9323651,0.403723513
10999574,0.403705206
10305211,0.403389604
15862640,0.403002931
14819066,0.402050773
12641154,0.401794746
8369844,0.401113069
15418910,0.399758466
13475410,0.399754825
15809536,0.399463908
