id,yhat
5900190,1.904796293
15964299,1.804796293
13729756,1.804796293
8192553,1.804796293
3257410,1.529406545
2739518,1.466350508
15820912,1.422230803
14837803,1.333822812
14493322,1.303093412
15805859,1.300046487
11452730,1.286424196
14158205,1.18989042
8017166,1.130922567
10067272,1.124621537
4280610,1.105136533
8769354,1.074635545
8729824,1.028586668
9540768,0.977077208
13479806,0.959943595
13933094,0.948489454
5008816,0.874646606
2525585,0.862966592
10213449,0.831027198
15835200,0.818662827
9163751,0.801386429
14007347,0.783379766
13802267,0.780845999
12641154,0.751355947
10229922,0.734375727
13874136,0.727839866
7046278,0.708203958
4388615,0.705302424
8880107,0.689548326
13584103,0.688414137
14377217,0.67469572
8863580,0.667208044
15836428,0.655265405
13835394,0.644507685
10973567,0.640933837
14742276,0.636999901
410454,0.629029884
11962771,0.627693963
8766444,0.624688471
11177683,0.623002631
5734266,0.617594674
12710687,0.616833463
8682437,0.612652717
4177126,0.612289411
12564290,0.609721963
15818195,0.606600178
10437053,0.602996354
10565400,0.602990053
15813754,0.592469974
14421070,0.591624739
12729817,0.59060212
3227359,0.587659043
15810780,0.587091044
15770222,0.58701554
15837041,0.58584075
13877950,0.582949649
10470280,0.58066583
12612863,0.578999817
11195770,0.570850703
10672273,0.570321569
12934569,0.570208003
3992276,0.56585464
14751097,0.565709804
4013441,0.560497942
14726343,0.557893149
13732145,0.556793766
6931936,0.554037021
10944028,0.552552251
4516877,0.552287043
12740110,0.551765269
13733893,0.550624155
4019164,0.547731599
13591118,0.546623203
13539175,0.546476017
12257761,0.545135158
13550101,0.541271438
15862640,0.540395715
13861522,0.540018115
13832395,0.538564276
9165495,0.537187784
13684353,0.537148004
14429381,0.535137122
15795616,0.533365921
164291,0.53096174
3077284,0.530112432
15357023,0.52848778
15825914,0.528441562
6987435,0.52736474
15925030,0.526381406
13044524,0.517821307
11618540,0.517553431
8087954,0.517475895
13581589,0.514852416
3936856,0.513183502
10228276,0.512758675
15879615,0.512365293
6955630,0.506971632
15854124,0.506572211
4887034,0.506009226
11071931,0.504381918
8591318,0.504206074
7825323,0.501698925
15869830,0.500907154
4333659,0.498058124
15803520,0.497898716
10592300,0.496554321
12006335,0.496530808
5804671,0.495711734
12763810,0.492965549
10992693,0.492707064
7008686,0.492171344
5821169,0.490201866
11859814,0.489187102
10649166,0.487851119
13584065,0.487197071
8701229,0.486467457
13862960,0.486176453
8752168,0.482459793
15903648,0.482372511
7464720,0.482074322
10999574,0.482050464
13829459,0.481321215
15869482,0.481007736
13997475,0.479683348
8273146,0.479609961
8030626,0.47933417
13859072,0.479087205
14772493,0.477238584
14053322,0.476114423
6991890,0.475237757
12013099,0.475009296
14791161,0.474861966
272833,0.473810399
13655990,0.473227793
13845020,0.472755686
15792137,0.472318662
3612910,0.470106264
7994249,0.469039949
10579079,0.468321378
13870700,0.468107472
13869701,0.467522403
15826082,0.467352127
14737388,0.465783595
14149478,0.465684096
13884492,0.465551727
15421880,0.464465386
9810722,0.462881989
10911286,0.462606887
9168559,0.462447503
7741081,0.461262883
12252654,0.460564341
10129707,0.460191521
14738570,0.458857878
7069596,0.458159302
9323651,0.457674942
8237794,0.457612501
12000990,0.457419146
8167630,0.456482887
9112170,0.455747072
8237280,0.454493961
4307119,0.453967205
13514113,0.453894104
2989727,0.453497586
8943338,0.452723255
11924055,0.451292278
12046337,0.451148951
14742993,0.448826343
8712719,0.447434475
13861107,0.44706548
540501,0.446689127
15868001,0.446132008
12022179,0.445338052
11448032,0.445161037
15840123,0.444542023
15819353,0.444489537
14743132,0.444161615
15814025,0.443428762
